date,region,scenario,avg_price_usd_mwh,total_demand_mwh,energy_cost_usd_mwh,congestion_cost_usd_mwh,losses_cost_usd_mwh,renewable_share_pct,curtailment_mwh,hdd,cdd,dart_spread_usd_mwh,natgas_monthly
2025-05-26,NYISO,Carbon_Tax,37.21,89401.05489628272,33.63,2.27,1.31,36.0,17796.828576990843,0.0,6.517673141977983,-0.0,2.921
2025-05-27,NYISO,Carbon_Tax,35.34,88323.92846860446,31.34,3.29,0.7,34.3,16465.781768637513,0.0,4.655232781845228,1.92,2.921
2025-05-28,NYISO,Carbon_Tax,34.02,98364.9146558838,31.73,1.19,1.1,35.3,16718.707452163268,0.0,4.821860636036238,0.57,2.921
2025-05-29,NYISO,Carbon_Tax,35.82,93327.81394843523,33.98,0.69,1.15,34.7,12188.007171478552,0.0,8.424486662292132,0.5,2.921
2025-05-30,NYISO,Carbon_Tax,37.66,101314.07529398476,33.55,2.87,1.23,35.3,12155.25101711607,0.0,5.571983354013902,2.57,2.921
2025-05-31,NYISO,Carbon_Tax,33.14,84919.11657741088,29.88,2.39,0.87,35.5,7753.6443432182805,0.0,3.8540158902858046,0.05,2.921
2025-06-01,NYISO,Carbon_Tax,33.83,91509.43873686508,31.79,0.88,1.16,35.3,13661.521474586429,0.0,3.055191087882001,1.02,2.875
2025-06-02,NYISO,Carbon_Tax,36.78,94571.1464963652,33.29,2.25,1.24,35.4,14943.046481472564,0.0,4.460279701827304,1.16,2.875
2025-06-03,NYISO,Carbon_Tax,38.4,98330.28659806815,35.34,2.0,1.06,35.6,13854.982548200256,0.0,6.125427618828571,0.95,2.875
2025-06-04,NYISO,Carbon_Tax,34.51,82798.50751940587,28.74,4.5,1.27,35.7,12848.68521165192,0.0,2.0213246531231235,0.8,2.875
2025-06-05,NYISO,Carbon_Tax,36.35,95983.4362152777,33.02,1.99,1.33,35.2,6553.593110869963,0.0,2.285308924020832,1.04,2.875
2025-06-06,NYISO,Carbon_Tax,34.42,95863.43223957914,31.36,1.7,1.36,35.4,13254.87957506848,0.0,3.9525377225905522,1.68,2.875
2025-06-07,NYISO,Carbon_Tax,37.3,92442.32906079278,33.61,2.61,1.08,35.4,9734.290593150808,0.0,2.2631603286876256,-0.56,2.875
2025-06-08,NYISO,Carbon_Tax,33.54,94988.8671270799,31.85,0.31,1.38,35.2,8095.730044396345,0.0,4.034076148498087,-0.92,2.875
2025-06-09,NYISO,Carbon_Tax,34.93,94736.33987483401,31.95,1.78,1.19,35.5,10290.052342899044,0.0,5.027558778533585,-0.7,2.875
2025-06-10,NYISO,Carbon_Tax,31.96,86238.21617563206,29.05,1.92,0.99,35.2,19754.47025999693,0.0,5.673454371587976,0.77,2.875
2025-06-11,NYISO,Carbon_Tax,34.7,89052.21261592887,30.8,2.87,1.04,36.5,8012.5239545170525,0.0,4.610188927273633,-0.22,2.875
2025-06-12,NYISO,Carbon_Tax,35.09,94067.3284382863,31.68,2.63,0.77,35.3,12633.513170166081,0.0,6.691760615063572,0.55,2.875
2025-06-13,NYISO,Carbon_Tax,35.72,92304.82391893727,32.37,1.66,1.69,35.5,16519.604139731815,0.0,7.146027193580384,1.92,2.875
2025-06-14,NYISO,Carbon_Tax,33.73,97328.90417464811,30.5,1.99,1.24,35.2,3820.0414349525413,0.0,4.286962913085858,0.37,2.875
2025-06-15,NYISO,Carbon_Tax,34.64,82318.80541573,31.53,1.61,1.51,35.0,21731.79705422941,0.0,8.309956768453162,1.02,2.875
2025-06-16,NYISO,Carbon_Tax,34.97,90962.85722567052,31.54,1.95,1.47,35.2,6455.277541560394,0.0,4.6292208085972675,1.29,2.875
2025-06-17,NYISO,Carbon_Tax,37.07,101526.11737564248,33.03,2.99,1.05,35.4,10174.127195293544,0.0,3.7368469830678386,1.2,2.875
2025-06-18,NYISO,Carbon_Tax,39.05,107323.36008880411,36.5,1.21,1.35,34.8,8698.51122285747,0.0,3.489158992793705,0.61,2.875
2025-06-19,NYISO,Carbon_Tax,33.85,88427.25116547632,30.68,2.09,1.08,35.7,15233.374969127382,1.151055142820919,0.0,0.29,2.875
2025-06-20,NYISO,Carbon_Tax,35.21,95511.16079772754,32.31,1.53,1.37,35.0,10811.952932575776,0.0,5.547494713648717,0.77,2.875
2025-06-21,NYISO,Carbon_Tax,40.56,109061.27130926005,36.09,3.41,1.06,34.8,3789.251363927995,0.0,1.9204287215099392,0.65,2.875
2025-06-22,NYISO,Carbon_Tax,35.98,91170.579918486,32.64,2.27,1.06,35.0,19638.376502200234,0.0,4.927604042668996,1.47,2.875
2025-06-23,NYISO,Carbon_Tax,32.61,81297.21252822237,30.31,1.14,1.16,35.2,16987.328129717145,0.0,6.490421837587402,1.07,2.875
2025-06-24,NYISO,Carbon_Tax,35.7,90713.45661999602,33.32,1.72,0.66,34.9,18410.17409930301,0.0,4.716834941189795,2.28,2.875
2025-06-25,NYISO,Carbon_Tax,31.91,81909.58819548706,29.19,1.18,1.54,34.8,11375.63780013762,0.0,1.1395321362642434,0.23,2.875
2025-06-26,NYISO,Carbon_Tax,37.64,88795.174356123,33.2,3.18,1.25,36.4,4654.348937997827,0.0,0.8265251587401394,1.15,2.875
2025-06-27,NYISO,Carbon_Tax,37.68,99005.64489795937,33.97,2.5,1.2,35.1,5081.893138206966,0.0,3.966861597487732,-0.39,2.875
2025-06-28,NYISO,Carbon_Tax,36.84,105576.86452303092,35.08,0.54,1.21,35.5,8596.058568302398,0.0,6.286146147574524,1.28,2.875
2025-06-29,NYISO,Carbon_Tax,36.64,95552.80006026315,32.04,3.0,1.6,35.9,15440.393868086152,0.0,3.4533821591311735,0.18,2.875
2025-06-30,NYISO,Carbon_Tax,35.04,90561.58873029125,31.24,3.02,0.78,34.9,18686.969937352875,0.0,1.879003437516694,0.67,2.875
2025-07-01,NYISO,Carbon_Tax,31.95,86393.52315765212,30.4,0.59,0.96,35.5,15947.972257820295,0.0,1.4220651893407172,0.51,2.464
2025-07-02,NYISO,Carbon_Tax,38.42,100810.9502060371,36.21,1.26,0.95,35.9,17016.159010444233,0.0,4.795869124027224,-0.35,2.464
2025-07-03,NYISO,Carbon_Tax,34.46,91745.01124843702,31.12,1.98,1.36,35.7,10928.266166780917,0.0,3.396052971745064,2.53,2.464
2025-07-04,NYISO,Carbon_Tax,34.42,87211.57633305792,31.4,2.15,0.86,34.6,16647.97487308514,0.0,6.488576499372169,-1.23,2.464
2025-07-05,NYISO,Carbon_Tax,34.11,89549.58444833924,30.49,2.89,0.73,35.5,12996.952201436676,0.0,7.579491205555151,1.09,2.464
2025-07-06,NYISO,Carbon_Tax,36.25,99927.88210394804,33.28,1.77,1.2,35.5,10674.505620053775,0.0,1.3978116961171203,1.04,2.464
2025-07-07,NYISO,Carbon_Tax,36.12,96570.754710467,32.4,2.56,1.17,35.8,11680.754378294303,0.0,2.526509066137816,1.68,2.464
2025-07-08,NYISO,Carbon_Tax,36.1,95999.54480794957,32.38,2.53,1.19,34.7,9150.967322882383,0.0,2.6869671714816405,0.44,2.464
2025-07-09,NYISO,Carbon_Tax,34.78,90793.72544950659,31.27,2.34,1.17,35.3,13927.516750054416,0.0,4.547820417386127,1.57,2.464
2025-07-10,NYISO,Carbon_Tax,32.45,82760.86661582862,29.04,1.69,1.72,35.1,5647.02311085354,0.0,6.387703157799763,1.35,2.464
2025-07-11,NYISO,Carbon_Tax,34.62,88610.02855015354,29.99,3.09,1.53,35.9,14640.65415232175,0.0,2.3080830349259287,1.22,2.464
2025-07-12,NYISO,Carbon_Tax,34.64,86563.21409039342,31.26,2.27,1.11,35.6,19630.048364751954,0.0,2.8862010664185114,1.89,2.464
2025-07-13,NYISO,Carbon_Tax,34.73,82334.57075168761,31.15,2.75,0.82,35.5,22037.23849806035,0.0,2.4885361470908016,0.61,2.464
2025-07-14,NYISO,Carbon_Tax,35.34,85855.02789604805,30.8,3.05,1.5,34.9,14127.734441109711,0.0,6.6322555549752025,1.0,2.464
2025-07-15,NYISO,Carbon_Tax,36.49,92838.48454682712,32.29,2.88,1.32,35.8,7532.022439530555,0.0,1.6124664489566918,2.07,2.464
2025-07-16,NYISO,Carbon_Tax,34.53,99827.84773256032,31.72,1.8,1.0,35.5,10780.63772016889,0.0,3.2114429432305514,0.87,2.464
2025-07-17,NYISO,Carbon_Tax,32.66,82905.49185773185,30.54,1.36,0.76,35.7,14576.785929247786,1.1466594591265356,0.0,1.02,2.464
2025-07-18,NYISO,Carbon_Tax,38.99,103051.4912598299,35.65,2.21,1.13,34.9,10442.569956680323,0.0,0.5973256879640054,1.43,2.464
2025-07-19,NYISO,Carbon_Tax,33.59,85312.73539860232,30.24,2.36,0.99,35.9,18360.31997261794,1.4112032969940778,0.0,1.15,2.464
2025-07-20,NYISO,Carbon_Tax,36.55,94896.66425643268,33.76,2.11,0.69,35.8,6431.769617007932,0.0,0.8465943584711404,1.52,2.464
2025-07-21,NYISO,Carbon_Tax,32.88,92199.66592451365,29.45,2.19,1.23,35.7,4543.385016852374,0.0,1.4508040067568544,0.85,2.464
2025-07-22,NYISO,Carbon_Tax,33.74,84729.7985098171,29.06,3.31,1.37,35.2,19676.803273736496,0.0,1.617569179884775,0.85,2.464
2025-07-23,NYISO,Carbon_Tax,30.7,79784.48218112416,28.51,1.09,1.1,35.6,22181.68330858008,0.26144112133617625,0.0,0.31,2.464
2025-07-24,NYISO,Carbon_Tax,35.7,83694.19452347263,31.66,2.59,1.45,35.1,11085.878843468758,0.0,1.2391057179802125,0.42,2.464
2025-07-25,NYISO,Carbon_Tax,30.9,83846.63895132305,28.07,1.87,0.96,35.4,9169.67883582071,0.0,0.6761486329722146,1.12,2.464
2025-07-26,NYISO,Carbon_Tax,34.18,85963.14806151518,31.07,1.26,1.84,34.6,8460.816418602164,0.0,1.498869397529809,-1.36,2.464
2025-07-27,NYISO,Carbon_Tax,34.64,82388.1462726937,32.06,1.59,0.99,35.1,5457.537861281553,0.0,4.262782468086463,0.03,2.464
2025-07-28,NYISO,Carbon_Tax,34.54,87294.48724024552,31.41,1.84,1.29,34.8,16321.432445620263,0.5630302086640242,0.0,-0.24,2.464
2025-07-29,NYISO,Carbon_Tax,38.56,93149.46761945239,34.38,2.84,1.34,35.3,12300.758458826835,0.0,0.9595447386738876,0.23,2.464
2025-07-30,NYISO,Carbon_Tax,36.67,86924.92704196085,33.07,2.66,0.94,35.0,20461.67087643927,0.3433126962937152,0.0,-0.55,2.464
2025-07-31,NYISO,Carbon_Tax,36.81,97579.47605096546,33.73,1.86,1.21,34.7,7996.044905071445,0.0,1.357276442822652,-0.81,2.464
2025-08-01,NYISO,Carbon_Tax,34.82,91910.79207341367,32.66,1.08,1.08,35.3,15634.676826388039,0.0,1.4494870980938828,-0.15,2.463
2025-08-02,NYISO,Carbon_Tax,32.43,79698.40362641297,28.64,2.67,1.13,34.6,12652.050025347788,2.296757167114956,0.0,1.44,2.463
2025-08-03,NYISO,Carbon_Tax,33.9,89021.57386167886,30.74,1.67,1.5,35.0,18571.013720798106,0.0,1.4071033177464294,0.47,2.463
2025-08-04,NYISO,Carbon_Tax,33.52,82203.99050376657,30.1,2.66,0.76,35.2,12939.523811738905,2.0785691815954763,0.0,0.1,2.463
2025-08-05,NYISO,Carbon_Tax,36.58,97189.9887361474,33.29,2.45,0.84,34.7,15857.033662075693,1.1796006478701742,0.0,-0.86,2.463
2025-08-06,NYISO,Carbon_Tax,33.99,93328.17884129385,31.05,1.51,1.43,35.6,5511.86031119885,0.0,0.2990154037287134,0.18,2.463
2025-08-07,NYISO,Carbon_Tax,37.33,96694.77516184635,33.67,2.1,1.56,35.2,17911.28916093495,0.0,0.8840972591500886,-0.47,2.463
2025-08-08,NYISO,Carbon_Tax,31.7,84148.25418496027,27.79,2.57,1.33,34.8,22045.07611877134,2.8035663836343154,0.0,2.3,2.463
2025-08-09,NYISO,Carbon_Tax,34.4,74046.70338847436,29.38,4.11,0.9,34.4,17486.392194497563,1.362505076039639,0.0,-0.72,2.463
2025-08-10,NYISO,Carbon_Tax,34.22,85588.52234794312,29.25,3.58,1.38,35.0,4553.417890975622,1.5652620623684719,0.0,1.36,2.463
2025-08-11,NYISO,Carbon_Tax,33.52,83120.77332417047,28.88,3.06,1.57,34.5,6750.698877474974,1.5069767575076014,0.0,0.47,2.463
2025-08-12,NYISO,Carbon_Tax,33.33,88269.67638091966,30.18,1.64,1.51,35.7,9873.81104504665,4.951442270179918,0.0,-0.48,2.463
2025-08-13,NYISO,Carbon_Tax,36.83,91114.84487535046,33.48,1.98,1.38,35.5,11865.454083205697,0.0,0.15629967826292912,1.2,2.463
2025-08-14,NYISO,Carbon_Tax,33.8,98696.29500148527,31.22,1.25,1.33,35.6,18247.17593565181,4.342823276528474,0.0,0.74,2.463
2025-08-15,NYISO,Carbon_Tax,32.58,82131.21635987119,29.6,1.89,1.09,34.9,10468.283642949093,3.9730719733049416,0.0,-1.31,2.463
2025-08-16,NYISO,Carbon_Tax,36.84,92356.32961741547,32.15,2.67,2.03,34.7,14935.626946182445,1.647187583710334,0.0,1.21,2.463
2025-08-17,NYISO,Carbon_Tax,34.86,93726.39435466912,31.64,2.11,1.11,35.5,9049.70102339228,0.36620157361991446,0.0,1.0,2.463
2025-08-18,NYISO,Carbon_Tax,38.11,103254.18206451809,35.27,1.54,1.29,35.3,4115.3632781660845,1.4314268916824275,0.0,3.62,2.463
2025-08-19,NYISO,Carbon_Tax,33.57,82817.02166695998,30.69,2.09,0.78,34.9,19684.138869577502,4.441677840514764,0.0,1.19,2.463
2025-08-20,NYISO,Carbon_Tax,34.53,86648.3297571487,31.14,2.34,1.05,35.6,15400.295805329353,0.6864715828466537,0.0,-0.01,2.463
2025-08-21,NYISO,Carbon_Tax,38.67,100120.14791336496,34.18,2.92,1.57,35.5,11180.072183372326,4.676362115274175,0.0,-0.16,2.463
2025-08-22,NYISO,Carbon_Tax,35.48,89027.30165415622,31.54,2.68,1.26,35.4,10922.74273011615,1.027318709290867,0.0,0.28,2.463
2025-08-23,NYISO,Carbon_Tax,36.52,102555.34409597355,33.23,1.95,1.34,35.2,17284.802973341586,5.8898760307188045,0.0,-0.29,2.463
2025-08-24,NYISO,Carbon_Tax,33.35,84489.48718829895,29.92,1.85,1.57,34.5,10797.733542315407,3.831778626586411,0.0,1.12,2.463
2025-08-25,NYISO,Carbon_Tax,34.91,87083.02718606623,31.88,1.8,1.23,35.3,10806.424644426066,5.9552329972930576,0.0,1.24,2.463
2025-08-26,NYISO,Carbon_Tax,36.59,91559.13683725534,33.06,2.48,1.05,34.9,13024.759293516388,4.024186706654614,0.0,-0.46,2.463
2025-08-27,NYISO,Carbon_Tax,35.58,96123.44683679647,31.9,2.54,1.14,35.3,8679.232597222046,2.9087621008367073,0.0,0.48,2.463
2025-08-28,NYISO,Carbon_Tax,29.77,81229.89979711741,26.06,2.5,1.21,35.2,12111.592343546148,2.4409358427430057,0.0,0.43,2.463
2025-08-29,NYISO,Carbon_Tax,35.4,95556.07256986231,33.01,1.17,1.21,35.4,10342.55597826942,3.082959299659029,0.0,1.09,2.463
2025-08-30,NYISO,Carbon_Tax,34.55,92825.53053687775,31.71,1.86,0.98,35.3,16857.310184454884,7.934267879964354,0.0,1.0,2.463
2025-08-31,NYISO,Carbon_Tax,33.84,87594.16877189459,30.92,1.57,1.35,34.8,5470.402889878803,2.7793391158586793,0.0,1.16,2.463
2025-09-01,NYISO,Carbon_Tax,32.75,85052.21071168543,30.27,1.31,1.17,34.7,18153.79437278493,2.33438602650814,0.0,-1.39,2.784
2025-09-02,NYISO,Carbon_Tax,34.71,91416.64623956179,31.51,1.94,1.27,35.8,9459.548124714142,6.274999310198892,0.0,-0.69,2.784
2025-09-03,NYISO,Carbon_Tax,34.63,87577.91789592656,30.81,2.25,1.58,35.6,10731.652571124796,4.724374387535908,0.0,1.09,2.784
2025-09-04,NYISO,Carbon_Tax,36.18,97457.52722591884,32.62,2.06,1.5,35.5,14994.938053904461,7.735897237045046,0.0,1.29,2.784
2025-09-05,NYISO,Carbon_Tax,36.55,92832.88240043247,32.59,2.93,1.04,34.9,15994.1022065844,6.6431196444389915,0.0,1.72,2.784
2025-09-06,NYISO,Carbon_Tax,36.58,94755.57669567599,34.0,1.7,0.88,34.5,9684.175234061042,5.738370699412405,0.0,0.21,2.784
2025-09-07,NYISO,Carbon_Tax,35.01,100931.21570394802,31.97,1.93,1.11,34.8,17182.555442088888,4.79513251098388,0.0,0.96,2.784
2025-09-08,NYISO,Carbon_Tax,31.39,82483.62622883094,28.66,1.37,1.37,35.8,9748.896927431713,6.974142275469028,0.0,-0.41,2.784
2025-09-09,NYISO,Carbon_Tax,33.33,86171.90125013373,29.57,2.31,1.45,34.5,6279.045631004849,7.674255061086223,0.0,1.31,2.784
2025-09-10,NYISO,Carbon_Tax,33.64,74472.88973184806,29.13,3.4,1.1,35.4,18173.132076478087,5.774734022737121,0.0,0.49,2.784
2025-09-11,NYISO,Carbon_Tax,36.56,90504.60464908507,33.93,1.61,1.02,35.5,20286.04797778723,4.498965556720968,0.0,-0.41,2.784
2025-09-12,NYISO,Carbon_Tax,35.54,100089.41305936665,32.79,1.66,1.09,34.6,11141.279496687814,9.079636666637116,0.0,2.21,2.784
2025-09-13,NYISO,Carbon_Tax,37.33,96714.8413601384,33.4,3.01,0.92,35.2,4285.066808650962,9.459540456509616,0.0,-1.44,2.784
2025-09-14,NYISO,Carbon_Tax,31.43,77443.50750440161,28.08,2.27,1.08,35.3,6645.941390524499,9.177789352576196,0.0,2.68,2.784
2025-09-15,NYISO,Carbon_Tax,31.04,87713.77843597652,26.47,2.77,1.8,35.2,14415.060321681342,10.151811455914837,0.0,-0.29,2.784
2025-09-16,NYISO,Carbon_Tax,34.88,91217.63139507858,31.35,2.01,1.52,34.2,9602.275222695647,5.710592845593608,0.0,-0.94,2.784
2025-09-17,NYISO,Carbon_Tax,34.07,92910.59522740712,28.6,3.69,1.78,34.7,6785.238922147782,9.47662375131811,0.0,0.73,2.784
2025-09-18,NYISO,Carbon_Tax,38.02,96581.151042123,34.89,1.65,1.48,35.2,5325.580589053383,9.468794782784773,0.0,0.51,2.784
2025-09-19,NYISO,Carbon_Tax,33.45,87009.84299096113,30.43,1.44,1.57,35.0,4780.2278027400125,9.191286509220964,0.0,0.3,2.784
2025-09-20,NYISO,Carbon_Tax,35.63,90070.79391373624,31.98,2.45,1.21,35.3,11155.661378879775,14.190101734442795,0.0,-0.33,2.784
2025-09-21,NYISO,Carbon_Tax,37.4,96711.77111555485,33.67,2.69,1.04,35.6,10279.193227701426,10.212679931644441,0.0,-1.48,2.784
2025-09-22,NYISO,Carbon_Tax,35.69,92299.15413094059,32.92,1.62,1.15,34.6,9128.05918063681,10.926089712572592,0.0,3.08,2.784
2025-09-23,NYISO,Carbon_Tax,36.89,87605.33105957115,31.6,3.64,1.64,34.8,14977.67321277151,13.320279600846849,0.0,-1.38,2.784
2025-09-24,NYISO,Carbon_Tax,34.41,88653.99065131627,30.56,3.01,0.84,34.9,9921.735605151403,7.9806565466684685,0.0,-0.46,2.784
2025-09-25,NYISO,Carbon_Tax,38.94,96297.29933100184,34.7,2.85,1.4,35.6,11099.114373864726,12.712191376523855,0.0,-0.05,2.784
2025-09-26,NYISO,Carbon_Tax,33.97,91240.06034668493,30.76,2.22,0.98,35.4,4765.419388831792,9.795569313459138,0.0,0.47,2.784
2025-09-27,NYISO,Carbon_Tax,33.1,72668.32753059287,29.03,2.45,1.62,35.5,7504.467920623355,7.338830827430328,0.0,0.33,2.784
2025-09-28,NYISO,Carbon_Tax,35.19,94825.42540341301,31.56,2.65,0.97,34.5,7044.256934426266,12.307378802106784,0.0,0.15,2.784
2025-09-29,NYISO,Carbon_Tax,35.01,88578.2597345163,31.74,2.5,0.77,35.1,18752.577976613113,10.863530744944637,0.0,0.84,2.784
2025-09-30,NYISO,Carbon_Tax,33.46,95075.49569846713,31.44,0.52,1.49,35.1,19376.587940162965,12.123673402518266,0.0,-0.14,2.784
2025-10-01,NYISO,Carbon_Tax,37.02,88412.09758837768,33.39,2.15,1.48,33.9,15750.15028059278,12.118640139582412,0.0,1.48,2.629
2025-10-02,NYISO,Carbon_Tax,32.71,81609.2712761362,28.55,3.01,1.15,35.4,13648.834921616857,11.594224292430287,0.0,1.77,2.629
2025-10-03,NYISO,Carbon_Tax,35.0,91190.32711947784,31.21,2.26,1.53,34.2,16999.940012534407,11.705344269857624,0.0,-1.72,2.629
2025-10-04,NYISO,Carbon_Tax,35.44,88759.55902042011,32.38,1.76,1.3,34.8,17085.796744242027,13.01857749306438,0.0,1.87,2.629
2025-10-05,NYISO,Carbon_Tax,33.32,86231.83560981065,29.44,2.8,1.08,34.7,9653.796968545015,12.503159196581155,0.0,-0.22,2.629
2025-10-06,NYISO,Carbon_Tax,33.83,87047.90558739973,30.0,2.59,1.23,34.7,14266.841233343757,13.784913703185826,0.0,1.66,2.629
2025-10-07,NYISO,Carbon_Tax,36.31,97205.36441169032,32.43,2.21,1.66,34.4,18251.729332449184,12.943115420359035,0.0,0.27,2.629
2025-10-08,NYISO,Carbon_Tax,34.51,89882.10562320355,31.69,2.22,0.6,34.6,14153.877943791143,10.85153391339564,0.0,0.49,2.629
2025-10-09,NYISO,Carbon_Tax,28.57,79019.53045326272,27.61,0.12,0.84,34.2,24692.18571908049,13.244521903285381,0.0,-0.61,2.629
2025-10-10,NYISO,Carbon_Tax,35.62,87942.92793931701,31.58,2.78,1.26,34.4,16572.669741667316,9.85191176755898,0.0,0.89,2.629
2025-10-11,NYISO,Carbon_Tax,37.24,94637.60807388106,33.77,2.6,0.87,34.5,8884.01285622676,13.719961884548468,0.0,1.73,2.629
2025-10-12,NYISO,Carbon_Tax,35.05,91772.81681412204,31.98,2.05,1.02,35.1,6844.681631132659,16.226800824395006,0.0,0.48,2.629
2025-10-13,NYISO,Carbon_Tax,32.63,81862.75624717717,30.05,1.4,1.18,34.8,4644.212143043237,13.877246240521997,0.0,0.41,2.629
2025-10-14,NYISO,Carbon_Tax,37.17,100361.10821343961,33.21,2.48,1.47,34.3,18193.56267459458,15.19424699336565,0.0,0.77,2.629
2025-10-15,NYISO,Carbon_Tax,36.85,98366.08515788552,33.27,2.61,0.97,34.3,8937.400560240992,11.343607484536406,0.0,0.74,2.629
2025-10-16,NYISO,Carbon_Tax,33.63,90814.73735863013,30.96,1.25,1.42,34.6,10342.420357539457,13.89717894665781,0.0,2.41,2.629
2025-10-17,NYISO,Carbon_Tax,34.9,100476.49256978434,32.23,1.86,0.8,34.6,18156.69188143151,13.666082175289926,0.0,0.53,2.629
2025-10-18,NYISO,Carbon_Tax,35.17,93046.61732401137,32.9,1.4,0.87,34.6,14231.603125292319,16.479137284163862,0.0,-0.76,2.629
2025-10-19,NYISO,Carbon_Tax,34.83,93170.21465198582,30.5,3.44,0.89,34.8,14873.663176360593,13.513000676753652,0.0,0.51,2.629
2025-10-20,NYISO,Carbon_Tax,35.8,103319.49259606033,33.7,0.58,1.52,35.4,5044.227459531028,15.561912527014353,0.0,2.2,2.629
2025-10-21,NYISO,Carbon_Tax,34.31,86110.21717922212,31.04,2.31,0.96,35.2,12574.822904178556,11.99855245811564,0.0,1.36,2.629
2025-10-22,NYISO,Carbon_Tax,33.56,88100.57152957446,29.72,2.46,1.37,35.3,13449.702992868059,16.18173960675608,0.0,-0.08,2.629
2025-10-23,NYISO,Carbon_Tax,32.56,84297.73185335672,29.47,1.64,1.45,34.9,18497.44743259171,21.184983823066716,0.0,1.22,2.629
2025-10-24,NYISO,Carbon_Tax,34.75,81886.35066334538,31.5,1.62,1.63,34.3,7798.670841995909,18.030711157842934,0.0,0.74,2.629
2025-10-25,NYISO,Carbon_Tax,31.78,80712.14367633587,29.28,1.24,1.26,33.9,15832.734614718165,16.883184349696016,0.0,2.13,2.629
2025-10-26,NYISO,Carbon_Tax,36.53,94817.18639557116,31.83,3.55,1.16,34.1,13229.324601992412,17.41774731533374,0.0,-0.47,2.629
2025-10-27,NYISO,Carbon_Tax,34.88,83803.20468839162,30.56,3.09,1.23,34.6,7307.262438055468,21.038839320163028,0.0,0.04,2.629
2025-10-28,NYISO,Carbon_Tax,29.51,79378.35659419093,26.92,1.42,1.16,34.9,9670.918371071435,14.080189228045406,0.0,1.79,2.629
2025-10-29,NYISO,Carbon_Tax,31.19,75327.90011550592,27.91,1.77,1.51,34.9,6190.12189731786,17.709727360852536,0.0,2.02,2.629
2025-10-30,NYISO,Carbon_Tax,35.92,92640.5796483542,31.8,2.7,1.43,35.0,12701.514987316137,17.629953309177402,0.0,1.4,2.629
2025-10-31,NYISO,Carbon_Tax,38.1,90623.24183868225,34.43,2.29,1.38,34.5,18294.75687494997,16.65488187308898,0.0,-0.07,2.629
2025-11-01,NYISO,Carbon_Tax,35.79,88206.99517488624,31.05,3.05,1.69,34.7,4976.152056618431,14.773218890731211,0.0,-0.31,2.486
2025-11-02,NYISO,Carbon_Tax,33.83,87725.80445615391,30.53,1.91,1.38,34.8,21151.024517067795,15.443748431179946,0.0,-1.25,2.486
2025-11-03,NYISO,Carbon_Tax,36.26,85530.58877314306,32.46,1.74,2.06,35.2,15940.24917199025,19.049039364981414,0.0,1.42,2.486
2025-11-04,NYISO,Carbon_Tax,34.23,87542.51271871707,31.36,2.04,0.83,35.5,6004.982147833304,18.21514892268808,0.0,0.25,2.486
2025-11-05,NYISO,Carbon_Tax,33.39,90701.3631386367,31.08,1.04,1.28,35.5,14633.424365659615,18.7807003406364,0.0,-0.35,2.486
2025-11-06,NYISO,Carbon_Tax,34.93,94378.56496046868,32.39,1.42,1.12,34.3,20237.552753442356,18.29921920784188,0.0,-1.7,2.486
2025-11-07,NYISO,Carbon_Tax,36.13,80202.0021504196,30.66,4.4,1.07,34.9,12365.645280583034,18.79028128353892,0.0,0.46,2.486
2025-11-08,NYISO,Carbon_Tax,36.11,98150.49521914993,31.76,2.47,1.87,34.0,4807.398285525572,20.26863716875783,0.0,0.93,2.486
2025-11-09,NYISO,Carbon_Tax,34.99,98556.06311346265,32.23,2.0,0.76,33.9,19253.12388730445,19.52276607685975,0.0,0.51,2.486
2025-11-10,NYISO,Carbon_Tax,37.92,93495.56072629339,32.79,3.86,1.27,35.1,17723.285619633807,15.366992193005384,0.0,-0.12,2.486
2025-11-11,NYISO,Carbon_Tax,35.29,86306.66889721254,30.27,3.49,1.54,34.8,15567.437084475323,18.74851160923316,0.0,0.42,2.486
2025-11-12,NYISO,Carbon_Tax,34.68,92044.70453488047,32.37,1.07,1.24,35.1,6078.619331952137,18.71246200532705,0.0,0.4,2.486
2025-11-13,NYISO,Carbon_Tax,32.68,84716.6304960584,29.32,2.22,1.14,34.3,15958.13384612929,17.515308585674006,0.0,0.86,2.486
2025-11-14,NYISO,Carbon_Tax,35.21,93754.3128289818,32.09,2.06,1.06,34.4,14129.007427435054,16.90886960216215,0.0,2.36,2.486
2025-11-15,NYISO,Carbon_Tax,34.9,93917.8929293984,32.36,0.81,1.73,34.9,15069.941631325526,19.879419049175404,0.0,0.35,2.486
2025-11-16,NYISO,Carbon_Tax,38.81,99844.11575035144,36.05,1.65,1.11,35.0,9716.779910851224,19.44151812302079,0.0,1.91,2.486
2025-11-17,NYISO,Carbon_Tax,35.06,87601.48375459007,32.85,1.17,1.04,34.5,15039.312179656987,21.516829983698113,0.0,0.32,2.486
2025-11-18,NYISO,Carbon_Tax,35.93,98822.162791599,32.42,2.51,0.99,34.8,13752.98578806582,17.940735988170903,0.0,-0.17,2.486
2025-11-19,NYISO,Carbon_Tax,32.8,84391.43583510401,30.49,1.27,1.04,34.2,5637.7096466820785,20.21262612970786,0.0,1.14,2.486
2025-11-20,NYISO,Carbon_Tax,34.5,96575.30756747819,32.5,0.75,1.25,35.0,15473.418444008592,18.609044407369144,0.0,1.96,2.486
